"2015-09-30 11:30:40",admin,"User was logged on",4,-,http://shop.albico.by/admin/index.php,82.209.219.130
"2015-09-30 11:31:11",admin,"Incorrect authentication data",4,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://albico.by/admin/index.php,82.209.219.130
"2015-09-30 11:37:58",admin,"Вход в систему управления",4,-,http://shop.albico.by/admin/index.php,82.209.219.118
"2015-09-30 11:39:07",undefined,"Неверные данные для аутентификации",4,-,http://albico.by/admin/index.php,82.209.219.118
"2015-09-30 11:40:32",undefined,"Неверные данные для аутентификации",4,-,http://albico.by/admin/index.php,82.209.219.118
"2015-09-30 11:57:12",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?hostcms[action]=edit&shop_id=4&shop_group_id=598&hostcms[checked][1][0]=1&hostcmsMode=blank,82.209.219.118
"2015-09-30 11:57:15",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 11:57:15",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 11:57:49",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?hostcms[action]=edit&shop_id=4&shop_group_id=598&hostcms[checked][1][0]=1&hostcmsMode=blank,82.209.219.118
"2015-09-30 11:57:52",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 11:57:52",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 11:59:18",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][0]=1,82.209.219.118
"2015-09-30 11:59:19",admin,"Выполнено действие ""Редактировать"", формы ""Интернет-магазин, товары и группы""",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][0]=1,82.209.219.118
"2015-09-30 12:01:17",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank,82.209.219.118
"2015-09-30 12:01:18",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 12:01:18",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 12:01:46",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][228]=1,82.209.219.118
"2015-09-30 12:01:48",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][228]=1,82.209.219.118
"2015-09-30 12:01:49",admin,"Выполнено действие ""Редактировать"", формы ""Интернет-магазин, товары и группы""",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][228]=1,82.209.219.118
"2015-09-30 12:02:26",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?hostcms[action]=edit&shop_id=4&shop_group_id=598&hostcms[checked][1][0]=1&hostcmsMode=blank,82.209.219.118
"2015-09-30 12:02:29",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 12:02:29",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 12:03:44",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][0]=1,82.209.219.118
"2015-09-30 12:03:44",admin,"Выполнено действие ""Редактировать"", формы ""Интернет-магазин, товары и группы""",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=598&hostcmsMode=blank&hostcms[checked][1][0]=1,82.209.219.118
"2015-09-30 12:05:32",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?hostcms[action]=edit&shop_id=4&shop_group_id=0&hostcms[checked][0][0]=1&hostcmsMode=blank,82.209.219.118
"2015-09-30 12:05:34",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/,82.209.219.118
"2015-09-30 12:06:22",admin,"Доступ к модулю ""shop"" разрешен",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=0&hostcmsMode=blank&hostcms[checked][0][0]=1,82.209.219.118
"2015-09-30 12:06:23",admin,"Выполнено действие ""Редактировать"", формы ""Интернет-магазин, товары и группы""",1,"Демонстрационый сайт HostCMS 6 19.08.2015 15:05:13",http://shop.albico.by/admin/shop/item/index.php?shop_id=4&shop_group_id=0&hostcmsMode=blank&hostcms[checked][0][0]=1,82.209.219.118
